#year,month,day,hour,lineID,stationID,statusN,statusS
2014,9,9,18, 4, 17,0,1
2014,9,9,18, 4, 17,0,2
2014,9,9,19, 4, 17,0,2
2014,9,9,19, 4, 17,0,2
2014,9,9,19, 4, 17,0,2
2014,9,9,19, 4, 17,2,2
2014,9,9,20, 4, 17,1,2
2014,9,9,20, 4, 17,1,2
2014,9,9,20, 4, 17,1,2
2014,9,9,20, 4, 17,1,2
2014,9,9,21, 4, 17,1,2
2014,9,9,21, 4, 17,0,2
2014,9,9,21, 4, 17,0,2
2014,9,9,21, 4, 17,0,2
2014,9,9,22, 4, 17,0,2
2014,9,9,22, 4, 17,0,2
2014,9,9,22, 4, 17,0,2
2014,9,9,22, 4, 17,0,1
2014,9,9,23, 4, 17,0,1
2014,9,9,23, 4, 17,0,1
2014,9,9,23, 4, 17,0,1
2014,9,9,23, 4, 17,0,1
2014,9,16,0, 4, 17,0,1
2014,9,16,0, 4, 17,0,1
2014,9,16,0, 4, 17,0,1
2014,9,16,0, 4, 17,0,1
2014,9,16,1, 4, 17,0,1
2014,9,16,1, 4, 17,0,1
2014,9,16,1, 4, 17,0,1
2014,9,16,1, 4, 17,0,1
2014,9,16,2, 4, 17,0,0
2014,9,16,2, 4, 17,0,0
2014,9,16,2, 4, 17,0,0
2014,9,16,2, 4, 17,0,0
2014,9,16,3, 4, 17,0,0
2014,9,16,3, 4, 17,0,0
2014,9,16,3, 4, 17,0,0
2014,9,16,3, 4, 17,0,0
2014,9,16,4, 4, 17,0,0
2014,9,16,4, 4, 17,0,0
2014,9,16,4, 4, 17,0,0
2014,9,16,4, 4, 17,0,0
2014,9,16,5, 4, 17,0,0
2014,9,16,5, 4, 17,0,0
2014,9,16,5, 4, 17,0,0
2014,9,16,5, 4, 17,0,0
2014,9,16,6, 4, 17,0,0
2014,9,16,6, 4, 17,0,1
2014,9,16,6, 4, 17,0,1
2014,9,16,6, 4, 17,0,1
2014,9,16,7, 4, 17,0,1
2014,9,16,7, 4, 17,1,1
2014,9,16,7, 4, 17,1,1
2014,9,16,7, 4, 17,1,1
2014,9,16,8, 4, 17,1,1
2014,9,16,8, 4, 17,1,1
2014,9,16,8, 4, 17,1,1
2014,9,16,8, 4, 17,1,1
2014,9,16,9, 4, 17,1,1
2014,9,16,9, 4, 17,1,1
2014,9,16,9, 4, 17,1,1
2014,9,16,9, 4, 17,1,1
2014,9,16,10, 4, 17,1,1
2014,9,16,10, 4, 17,1,1
2014,9,16,10, 4, 17,1,1
2014,9,16,10, 4, 17,1,1
2014,9,16,11, 4, 17,1,1
2014,9,16,11, 4, 17,1,1
2014,9,16,11, 4, 17,1,1
2014,9,16,11, 4, 17,1,1
2014,9,16,12, 4, 17,1,1
2014,9,16,12, 4, 17,1,1
2014,9,16,12, 4, 17,1,2
2014,9,16,12, 4, 17,1,2
2014,9,16,13, 4, 17,1,2
2014,9,16,13, 4, 17,1,2
2014,9,16,13, 4, 17,1,2
